name,stock,year,KOSPI,fnd_year,fiscal,ind,big4,forn,own,c_asset,inv,asset,sales,cogs,dep,tax,rec,ni,ocf,cash,tan,land,cip,intan,liab,c_liab,pti,total,equit,lag_asset,lag_liab,lag_equit,lag_sales,lag_total,lag1_ni,lag_c_asset,lag_c_liab,SIZE,LEV,CUR,GRW,ROA,ROE,CFO,PPE,AGE,INVREC,MB,TQ,LOSS,GETR,CETR,GETR3,CETR3,GETR5,CETR5,TSTA,TSDA,A_GETR,A_CETR,A_GETR3,A_CETR3,A_GETR5,A_CETR5
삼양홀딩스,70,2020,1,1924,12,71,1,0.0769,0.4173,3.74E+11,0,1.71E+12,1.14E+11,3889844000,1503000000,1506000000,9689923000,74155260000,38855146000,2948174000,16045746000,11939000000,480000000,0.003227503,2.47E+11,36741617000,77765663000,6.53E+11,1.46E+12,1.61E+12,2.21E+11,1.39E+12,58119701000,5.87E+11,20586944000,3.05E+11,12936307000,28.1059832,0.137682069,23.58094493,0.963886015,0.046117797,0.053481199,0.024164351,0.002255505,4.574710979,0.006026247,0.446641451,0.526622972,0,0.046426699,0.022122669,0.026700892,0.03018533,0.031349541,0.025770079,-0.009134933,-0.004336437,-0.130885156,-0.147383777,-0.149247284,-0.142419494,-0.136492662,-0.180553038
삼양홀딩스,70,2021,1,1924,12,71,1,0.0782,0.4154,3.16E+11,26653866000,2.09E+12,3.52E+11,39783645000,2856000000,1982000000,23582356000,2.41E+11,21196409000,8287914000,1.67E+11,57716000000,36661000000,0.007649233,3.53E+11,1.09E+11,2.45E+11,8.62E+11,1.74E+12,1.71E+12,2.47E+11,1.46E+12,1.14E+11,6.53E+11,74155260000,3.74E+11,36741617000,28.1671383,0.14453833,10.18401381,2.085187832,0.141000253,0.164823578,0.012400225,0.04277775,4.584967479,0.029388961,0.496093692,0.581102042,0,0.01561584,0.004824492,0.053494565,0.032096527,0.022571957,0.015487882,-0.025571259,0.009096383,-0.161696014,-0.164681954,-0.122453611,-0.140508296,-0.145270246,-0.190835235
삼양홀딩스,70,2022,1,1924,12,71,1,0.0711,0.4157,3.72E+11,28513127000,2.07E+12,2.11E+11,56882301000,2746000000,2433000000,26579708000,79147652000,1.63E+11,15249505000,1.69E+11,57716000000,40656000000,0.006119535,2.84E+11,85981867000,76274840000,6.05E+11,1.79E+12,2.09E+12,3.53E+11,1.74E+12,3.52E+11,8.62E+11,2.41E+11,3.16E+11,1.09E+11,28.36826414,0.168698722,2.883951637,-0.400905028,0.0378667,0.045551115,0.078145557,0.033617283,4.59511985,0.026358127,0.338047746,0.428653561,0,0,0.022194396,0.023042874,0.008994261,0.013737896,0.0143349,0.052572846,0.036353926,-0.177311854,-0.14731205,-0.152905302,-0.163610563,-0.154104307,-0.191988217
삼양홀딩스,70,2023,1,1924,12,71,1,0.0807,0.4193,3.97E+11,32656467000,2.44E+12,2.16E+11,61629379000,2752000000,2228000000,26610266000,2.03E+11,66650498000,18044682000,1.82E+11,57716000000,44955000000,0.005454196,4.27E+11,1.79E+11,2.23E+11,6.07E+11,2.01E+12,2.07E+12,2.84E+11,1.79E+12,2.11E+11,6.05E+11,79147652000,3.72E+11,85981867000,28.36065672,0.136876663,4.32899852,0.023376067,0.097829416,0.113343495,0.03213118,0.038374143,4.605170186,0.028571581,0.301586094,0.423854135,0,0.088538008,0.011837343,0.002960348,0.008950348,0.040408904,0.013547061,0.010040119,0.024418608,-0.088773846,-0.157669102,-0.172987828,-0.163654476,-0.127433299,-0.192776056
삼양홀딩스,70,2024,1,1924,12,71,1,0.0803,0.4195,4.20E+11,37516681000,2.64E+12,2.36E+11,68555064000,3051000000,1700000000,34580060000,74075177000,22598088000,61408753000,1.88E+11,57716000000,10252000000,0.003834579,4.66E+11,96295303000,73263440000,5.77E+11,2.18E+12,2.44E+12,4.27E+11,2.01E+12,2.16E+11,6.07E+11,2.03E+11,3.97E+11,1.79E+11,28.5230278,0.175065302,2.222338603,0.092294506,0.030358417,0.036800994,0.009261431,0.049331139,4.615120517,0.029547589,0.264806479,0.4147936,0,0,0.257583701,0.056334989,0.014480158,0.033767916,0.037567446,-0.022096114,-0.021270467,-0.177311854,0.088077255,-0.119613187,-0.158124665,-0.134074287,-0.168755671
하이트진로,80,2011,1,1954,12,11,1,0.2036,0.5143,7.79E+11,1.31E+11,3.44E+12,9.85E+11,5.72E+11,6428509000,7280277000,4.29E+11,60070490000,2.22E+11,46518333000,2.08E+12,7.31E+11,23209943000,0.018786514,2.05E+12,1.45E+12,85510155000,1.77E+12,1.38E+12,1.32E+12,7.42E+11,5.74E+11,7.06E+11,1.43E+12,22779142000,2.20E+11,5.48E+11,27.90553763,0.563581804,0.400859667,0.39594136,0.045649935,0.104601357,0.168516334,0.594164087,4.060443011,0.425769842,1.278254357,1.111939859,0,0.297504606,0.095605148,0.338052435,0,0.149941901,0.013633486,0.09664754,0.087382214,-0.035526157,-0.133938019,0.009339135,-0.234654488,-0.210905784,-0.263914375
하이트진로,80,2012,1,1954,12,11,1,0.1579,0.578,6.53E+11,1.12E+11,3.46E+12,1.67E+12,9.44E+11,10976838000,10546031000,5.11E+11,1.28E+11,1.08E+11,9163862000,2.10E+12,8.01E+11,7486073000,0.05815433,2.06E+12,1.44E+12,1.58E+11,2.13E+12,1.41E+12,3.44E+12,2.05E+12,1.38E+12,9.85E+11,1.77E+12,60070490000,7.79E+11,1.45E+12,28.86523964,0.597706714,0.537770034,0.700119116,0.03717777,0.092414592,0.031476257,0.377177026,4.077537444,0.181519035,1.51489354,1.209024654,0,0.191696668,0.035257222,0.487385554,0.050582376,0.202178425,0.022531883,-0.040654116,-0.018438914,-0.141334096,-0.194285944,0.158672254,-0.208191923,-0.15866926,-0.263914375
하이트진로,80,2013,1,1954,12,11,1,0.1705,0.5816,6.66E+11,1.12E+11,3.40E+12,1.63E+12,9.09E+11,18846534000,0,5.09E+11,84349396000,2.52E+11,18124979000,2.07E+12,8.05E+11,14081609000,0.057109519,1.99E+12,1.29E+12,1.51E+11,1.57E+12,1.41E+12,3.46E+12,2.06E+12,1.41E+12,1.67E+12,2.13E+12,1.28E+11,6.53E+11,1.44E+12,28.87369407,0.594042967,0.453906602,-0.02734476,0.024344226,0.059967494,0.07278925,0.362364607,4.094344562,0.179262607,1.11192336,1.046356691,0,0.442029352,0.048182265,0.228848132,0.056446689,0.320293738,0.034337362,0.012618655,0.013489578,0.108998588,-0.181360902,-0.099865169,-0.202327611,-0.040553947,-0.263914375
하이트진로,80,2014,1,1954,12,11,1,0.1661,0.5812,6.22E+11,1.15E+11,3.30E+12,1.61E+12,9.15E+11,19880791000,0,4.79E+11,31256395000,2.54E+11,16952663000,2.02E+12,8.00E+11,3346750000,0.057282533,1.93E+12,1.23E+12,44419635000,1.65E+12,1.37E+12,3.40E+12,1.99E+12,1.41E+12,1.63E+12,1.57E+12,84349396000,6.66E+11,1.29E+12,28.85439601,0.585817558,0.514907826,-0.014181802,0.00919674,0.022204563,0.074722233,0.358699192,4.110873864,0.174770649,1.202467563,1.084118299,0,0.296338297,0.062868954,0.3140891,0.041576522,0.366919115,0.046237179,0.005514897,-0.000857063,-0.036692467,-0.166674212,-0.014624201,-0.217197777,0.00607143,-0.263914375
하이트진로,80,2015,1,1954,12,11,1,0.1252,0.5811,7.16E+11,1.17E+11,3.34E+12,1.66E+12,9.31E+11,19166355000,0,5.02E+11,47256386000,2.83E+11,95815565000,2.00E+12,7.83E+11,23694551000,0.056252913,1.98E+12,1.36E+12,68166524000,1.66E+12,1.36E+12,3.30E+12,1.93E+12,1.37E+12,1.61E+12,1.65E+12,31256395000,6.22E+11,1.23E+12,28.8263506,0.584534441,0.505754041,0.035877936,0.014299983,0.034419177,0.085610534,0.360482678,4.127134385,0.187329001,1.221837056,1.090428064,0,0.306750818,0.007041125,0.408942293,0.051517675,0.308753216,0.047907471,0.022007823,0.01847318,-0.026279946,-0.222502042,0.080228993,-0.207256625,-0.052094469,-0.263914375
하이트진로,80,2016,1,1954,12,11,1,0.1177,0.5382,8.19E+11,1.11E+11,3.28E+12,1.64E+12,9.09E+11,16785735000,0,5.01E+11,48404004000,1.68E+11,95980102000,1.87E+12,6.57E+11,7015565000,0.053502095,1.95E+12,1.34E+12,68529173000,1.50E+12,1.33E+12,3.34E+12,1.98E+12,1.36E+12,1.66E+12,1.66E+12,47256386000,7.16E+11,1.36E+12,28.83596025,0.592367185,0.526730039,-0.015668824,0.014507176,0.035588832,0.050273372,0.359999511,4.143134726,0.183510453,1.126924968,1.051524149,0,0.293673017,0.006875057,0.302642672,0.029067383,0.308607261,0.033854041,-0.015882197,-0.010847078,-0.039357747,-0.222668109,-0.026070628,-0.229706917,-0.052240423,-0.263914375
하이트진로,80,2017,1,1954,12,11,1,0.1951,0.5382,9.76E+11,1.18E+11,3.40E+12,1.66E+12,9.50E+11,15165443000,0,5.20E+11,18625314000,3.43E+11,2.24E+11,1.83E+12,6.59E+11,11507695000,0.052449429,2.13E+12,1.65E+12,36912800000,1.71E+12,1.27E+12,3.28E+12,1.95E+12,1.33E+12,1.64E+12,1.50E+12,48404004000,8.19E+11,1.34E+12,28.81894832,0.59405821,0.612187686,0.016941952,0.005677974,0.013987162,0.104553916,0.354879434,4.158883083,0.194414023,1.344784296,1.12888578,0,0.495423972,0.330529735,0.30019457,0.006957871,0.377325097,0.062915249,0.027192622,0.015578263,0.162393208,0.100986569,-0.02851873,-0.234654488,0.016477412,-0.252953205
하이트진로,80,2018,1,1954,12,11,1,0.1242,0.5382,8.68E+11,1.36E+11,3.32E+12,1.66E+12,9.80E+11,17999034000,0,4.59E+11,24913250000,1.39E+11,2.28E+11,1.81E+12,6.56E+11,9144473000,0.048092572,2.10E+12,1.57E+12,42837315000,1.18E+12,1.22E+12,3.40E+12,2.13E+12,1.27E+12,1.66E+12,1.71E+12,18625314000,9.76E+11,1.65E+12,28.85580062,0.62618431,0.592438272,-0.004384948,0.007320073,0.019582038,0.040887922,0.336694883,4.17438727,0.174844778,0.970599172,0.989217534,0,0.418421743,0.703077749,0.364301368,0.120179087,0.346577502,0.176575582,-0.047642493,-0.044908635,0.085390979,0.473534583,0.035588068,-0.138595213,-0.014270182,-0.139292872
하이트진로,80,2019,1,1954,12,11,1,0.0973,0.5381,6.43E+11,1.55E+11,3.13E+12,1.83E+12,1.07E+12,30610358000,0,3.76E+11,-40690937000,15149775000,84031509000,1.80E+12,6.52E+11,12081336000,0.046352418,2.05E+12,1.24E+12,3343852000,2.05E+12,1.08E+12,3.32E+12,2.10E+12,1.22E+12,1.66E+12,1.18E+12,24913250000,8.68E+11,1.57E+12,28.82999134,0.633259771,0.553460315,0.104080033,-0.012268502,-0.03345284,0.004567726,0.341967885,4.189654742,0.159970114,1.898302952,1.310276443,0,1,1,0.454062668,0.530641755,0.551807773,0.300257691,-0.075590191,-0.070823254,0.666969236,0.770456834,0.125349368,0.271867456,0.190960088,-0.015610763
하이트진로,80,2020,1,1954,12,11,1,0.0878,0.5381,7.31E+11,1.65E+11,3.10E+12,2.05E+12,1.18E+12,31141870000,0,3.44E+11,52119645000,3.48E+11,1.80E+11,1.73E+12,6.24E+11,6324249000,0.046882147,2.01E+12,1.29E+12,83685575000,2.26E+12,1.09E+12,3.13E+12,2.05E+12,1.08E+12,1.83E+12,2.05E+12,-40690937000,6.43E+11,1.24E+12,28.77269694,0.654597102,0.517401552,0.119739809,0.016640943,0.048178354,0.111112231,0.349475958,4.204692619,0.162535215,2.072601239,1.376617982,1,0.377196787,0.236850748,1,1,0.560699326,0.362649377,0.032327508,0.017423257,0.044166023,0.007307581,0.6712867,0.741225701,0.199851642,0.046780924
하이트진로,80,2021,1,1954,12,11,1,0.0405,0.5381,1.14E+12,1.57E+11,3.43E+12,1.98E+12,1.16E+12,31124923000,0,3.29E+11,72537860000,6.16E+11,4.32E+11,1.69E+12,6.33E+11,21198727000,0.043003509,2.32E+12,1.68E+12,1.02E+11,2.14E+12,1.11E+12,3.10E+12,2.01E+12,1.09E+12,2.05E+12,2.26E+12,52119645000,7.31E+11,1.29E+12,28.76275484,0.648874187,0.56488559,-0.035226298,0.023391552,0.066618718,0.198636163,0.332870511,4.219507705,0.156517037,1.923196826,1.298835622,0,0.285982942,0.517798946,0.868679958,0.488853914,0.524891853,0.512228838,0.114495156,0.079136675,-0.047047822,0.288255779,0.539966658,0.230079614,0.164044169,0.196360384
하이트진로,80,2022,1,1954,12,11,1,0.1339,0.5381,8.64E+11,1.88E+11,3.11E+12,2.22E+12,1.30E+12,34226982000,0,3.76E+11,66847561000,-99701970000,2.31E+11,1.66E+12,6.65E+11,10022446000,0.037062517,1.95E+12,1.36E+12,92802035000,1.81E+12,1.16E+12,3.43E+12,2.32E+12,1.11E+12,1.98E+12,2.14E+12,72537860000,1.14E+12,1.68E+12,28.86396939,0.676303456,0.677430756,0.123950434,0.019481524,0.06018453,-0.029056353,0.288346641,4.234106505,0.164150453,1.557825325,1.208625671,0,0.279675699,0.239864018,0.327182291,0.390900635,0.458066415,0.454963102,-0.118288348,-0.076328063,-0.053355065,0.010320852,-0.001531009,0.132126335,0.09721873,0.139094649
하이트진로,80,2023,1,1954,12,11,1,0.1058,0.5381,8.23E+11,2.20E+11,3.11E+12,2.25E+12,1.26E+12,36212385000,0,3.73E+11,21323262000,1.53E+11,1.62E+11,1.68E+12,6.73E+11,39319493000,0.038354065,2.02E+12,1.46E+12,47507669000,1.60E+12,1.09E+12,3.11E+12,1.95E+12,1.16E+12,2.22E+12,1.81E+12,66847561000,8.64E+11,1.36E+12,28.76493372,0.626001794,0.634881667,0.011064462,0.006861225,0.018345609,0.049335827,0.311022123,4.248495242,0.190815004,1.465065547,1.163038398,0,0.551161687,0.583545175,0.282971907,0.385114672,0.47667525,0.441221802,-0.036916019,-0.028973892,0.218130923,0.354002008,-0.045741394,0.126340373,0.115827566,0.125353348
하이트진로,80,2024,1,1954,12,11,1,0.088,0.5381,8.37E+11,2.25E+11,3.19E+12,2.33E+12,1.27E+12,36235740000,0,3.11E+11,95212831000,3.17E+11,2.11E+11,1.80E+12,8.02E+11,96628470000,0.029174353,2.08E+12,1.49E+12,1.22E+11,1.39E+12,1.11E+12,3.11E+12,2.02E+12,1.09E+12,2.25E+12,1.60E+12,21323262000,8.23E+11,1.46E+12,28.76465697,0.649429207,0.565658428,0.036624322,0.030645286,0.087415401,0.10202934,0.290233543,4.262679877,0.172343205,1.252733503,1.087747193,0,0.222581304,0.053460835,0.371598539,0.356231526,0.312499487,0.287807882,0.024169164,0.019693731,-0.110449459,-0.176082331,0.042885239,0.097457227,-0.048348197,-0.028060571
유한양행,100,2011,1,1926,12,21,1,0.3501,0.1563,5.47E+11,81570934000,1.26E+12,6.68E+11,4.19E+11,1205438000,4428271000,1.59E+11,83102956000,72486653000,1.53E+11,1.69E+11,45093465000,394679000,0.007365349,1.73E+11,1.23E+11,93054060000,1.45E+12,1.09E+12,1.25E+12,1.77E+11,1.08E+12,6.49E+11,1.97E+12,1.34E+11,5.58E+11,1.27E+11,27.85775057,0.140727864,4.403173673,0.028226354,0.066244393,0.077093612,0.057781751,0.098676339,4.454347296,0.191826587,1.32926469,1.284050653,0,0.106938956,0.10501199,0.098941153,0.040482616,0.102116485,0.034304756,0.019767736,0.017915758,-0.12980229,-0.1464854,-0.150794149,-0.226085445,-0.157799913,-0.251594945
유한양행,100,2012,1,1926,12,21,1,0.2597,0.1562,6.04E+11,92886321000,1.34E+12,7.63E+11,5.26E+11,1199791000,4661172000,1.60E+11,69573279000,77501006000,1.82E+11,1.54E+11,28355872000,4398114000,0.006664362,1.92E+11,1.50E+11,93045715000,1.95E+12,1.15E+12,1.26E+12,1.73E+11,1.09E+12,6.68E+11,1.45E+12,83102956000,5.47E+11,1.23E+11,27.86301565,0.137318209,4.444755338,0.142500338,0.055168164,0.063949609,0.061454458,0.096246412,4.465908119,0.200717591,1.692917724,1.593994399,0,0.25226778,0.096797934,0.105707454,0.087434555,0.125577398,0.049556675,0.036315643,0.02547539,0.015526535,-0.154699455,-0.144027848,-0.179133506,-0.134339001,-0.236343026
유한양행,100,2013,1,1926,12,21,1,0.246,0.1556,6.50E+11,85219673000,1.39E+12,9.32E+11,6.48E+11,1265528000,4653810000,2.03E+11,71885881000,86600144000,2.66E+11,1.53E+11,28942815000,1752676000,0.007241833,2.15E+11,1.88E+11,90045455000,2.11E+12,1.18E+12,1.34E+12,1.92E+11,1.15E+12,7.63E+11,1.95E+12,69573279000,6.04E+11,1.50E+11,27.9273149,0.14276345,4.015208968,0.221317267,0.053452109,0.062353978,0.064393178,0.091197108,4.477336814,0.214409699,1.793306917,1.670626271,0,0.201671189,0.281121829,0.17960011,0.100905146,0.142274709,0.099270047,-0.013729813,-0.016067179,-0.035070056,0.029624439,-0.070135192,-0.165662915,-0.117641689,-0.186629655
유한양행,100,2014,1,1926,12,21,1,0.2483,0.1556,7.53E+11,1.01E+11,1.46E+12,1.01E+12,7.05E+11,1412471000,4776869000,2.19E+11,81421508000,89778742000,1.51E+11,1.56E+11,28990432000,1386921000,0.006884363,2.43E+11,1.97E+11,1.05E+11,1.91E+12,1.21E+12,1.39E+12,2.15E+11,1.18E+12,9.32E+11,2.11E+12,71885881000,6.50E+11,1.88E+11,27.96036686,0.154644619,3.455497939,0.082188061,0.058574164,0.069289397,0.06458631,0.090174829,4.48863637,0.230177308,1.577088605,1.480612222,0,0.226912209,0.21051479,0.22738404,0.187449651,0.171635547,0.146272819,0.001752864,-0.004991306,-0.009829037,-0.040982599,-0.022351262,-0.07911841,-0.088280851,-0.139626883
유한양행,100,2015,1,1926,12,21,1,0.3218,0.1552,8.09E+11,1.22E+11,1.58E+12,1.12E+12,8.01E+11,1889666000,4972562000,2.16E+11,1.07E+11,1.35E+11,2.07E+11,1.60E+11,28845106000,3872548000,0.007571898,2.99E+11,2.40E+11,1.45E+11,3.08E+12,1.29E+12,1.46E+12,2.43E+11,1.21E+12,1.01E+12,1.91E+12,81421508000,7.53E+11,1.97E+11,28.00653335,0.167177765,3.814674639,0.111842512,0.073835232,0.088656653,0.092959704,0.087681166,4.49980967,0.231828223,2.396688487,2.133425378,0,0.260000421,0.210884918,0.215278419,0.243058144,0.215005272,0.183960139,0.018739292,0.003974297,0.023259176,-0.040612472,-0.034456883,-0.023509917,-0.044911127,-0.101939563
유한양행,100,2016,1,1926,12,21,1,0.29,0.1552,8.69E+11,1.10E+11,1.70E+12,1.31E+12,9.55E+11,3005457000,5197029000,2.37E+11,1.22E+11,94389537000,2.14E+11,1.79E+11,30139156000,2164461000,0.009426887,3.07E+11,2.41E+11,1.57E+11,2.36E+12,1.39E+12,1.58E+12,2.99E+11,1.29E+12,1.12E+12,3.08E+12,1.07E+11,8.09E+11,2.40E+11,28.09123627,0.188490929,3.366123931,0.170465645,0.077252842,0.095196523,0.059573752,0.092756271,4.510859507,0.218567092,1.699228011,1.57270021,0,0.218708536,0.201128542,0.246092718,0.210729345,0.233022767,0.20096115,-0.016447036,-0.016009326,-0.018032709,-0.050368847,-0.003642584,-0.055838716,-0.026893631,-0.084938551
유한양행,100,2017,1,1926,12,21,1,0.2379,0.1552,9.34E+11,1.13E+11,1.81E+12,1.45E+12,1.05E+12,3716329000,5745485000,2.82E+11,1.11E+11,48520504000,2.18E+11,2.14E+11,34875357000,13449317000,0.010869806,3.22E+11,2.46E+11,1.46E+11,2.72E+12,1.49E+12,1.70E+12,3.07E+11,1.39E+12,1.31E+12,2.36E+12,1.22E+11,8.69E+11,2.41E+11,28.16052772,0.180953563,3.611048317,0.106682971,0.065209735,0.079616652,0.028573504,0.097831408,4.521788577,0.233086819,1.825579271,1.67853355,0,0.240145157,0.227741916,0.238573898,0.205822296,0.231852123,0.222103443,-0.048182502,-0.038200688,0.003403912,-0.023755474,-0.011161404,-0.060745765,-0.028064275,-0.063796259
유한양행,100,2018,1,1926,12,21,1,0.2187,0.1557,9.44E+11,1.21E+11,1.92E+12,1.51E+12,1.10E+12,5148290000,7079288000,3.42E+11,81493570000,80926432000,2.10E+11,2.09E+11,38544742000,3615843000,0.014254685,3.66E+11,2.83E+11,1.15E+11,2.66E+12,1.55E+12,1.81E+12,3.22E+11,1.49E+12,1.45E+12,2.72E+12,1.11E+11,9.34E+11,2.46E+11,28.22459954,0.178112176,3.803845451,0.037725934,0.045012746,0.054767506,0.044699489,0.091989977,4.532599493,0.255652777,1.708631876,1.573642849,0,0.290304135,0.326311675,0.229039213,0.213953986,0.24597276,0.232064308,0.003740675,0.005528553,0.053562889,0.074814286,-0.020696089,-0.052614075,-0.013943638,-0.053835394
유한양행,100,2019,1,1926,12,21,1,0.2036,0.156,9.98E+11,1.22E+11,1.93E+12,1.46E+12,1.03E+12,7962181000,8909859000,3.97E+11,53953369000,37287779000,2.32E+11,1.93E+11,36491354000,5329369000,0.014170207,3.58E+11,3.10E+11,75359107000,3.21E+12,1.57E+12,1.92E+12,3.66E+11,1.55E+12,1.51E+12,2.66E+12,81493570000,9.44E+11,2.83E+11,28.28335957,0.190492456,3.342929318,-0.028873408,0.02810034,0.034712882,0.01942046,0.078553801,4.543294782,0.270523512,2.038371577,1.846035239,0,0.284049783,0.47102457,0.262250482,0.271182126,0.253618848,0.263855566,-0.02576642,-0.021027982,0.047308538,0.219527181,0.01251518,0.004614065,-0.006297551,-0.022044136
유한양행,100,2020,1,1926,12,21,1,0.203,0.1566,1.08E+12,1.69E+11,2.14E+12,1.57E+12,1.02E+12,5530075000,6123494000,4.42E+11,1.93E+11,47685774000,3.31E+11,1.83E+11,36814279000,3567677000,0.029319299,3.90E+11,3.03E+11,2.42E+11,5.33E+12,1.75E+12,1.93E+12,3.58E+11,1.57E+12,1.46E+12,3.21E+12,53953369000,9.98E+11,3.10E+11,28.28955877,0.185228816,3.220442837,0.071539244,0.100058692,0.12280588,0.024682524,0.073916033,4.553876892,0.3162679,3.046973898,2.674372645,0,0.199855279,0.115086957,0.287825942,0.383651971,0.234664411,0.225380248,-0.007054941,0.016070886,-0.036885966,-0.136410433,0.03809064,0.11708391,-0.025251988,-0.060519454
유한양행,100,2021,1,1926,12,21,1,0.1689,0.1574,1.05E+12,1.73E+11,2.20E+12,1.62E+12,1.14E+12,5819865000,6569188000,4.59E+11,1.14E+11,1.06E+11,2.32E+11,2.27E+11,74663509000,5293196000,0.040749425,3.51E+11,3.13E+11,1.37E+11,4.61E+12,1.85E+12,2.14E+12,3.90E+11,1.75E+12,1.57E+12,5.33E+12,1.93E+11,1.08E+12,3.03E+11,28.39177068,0.182025405,3.568398274,0.035838307,0.053211198,0.065052385,0.049549816,0.068725566,4.564348191,0.295208224,2.492683407,2.255008742,0,0.16778792,0.291109833,0.219873475,0.19971515,0.225354309,0.243288828,0.00680484,0.004432322,-0.068953325,0.039612444,-0.029861827,-0.066852911,-0.034562089,-0.042610874
유한양행,100,2022,1,1926,12,21,1,0.1933,0.1581,1.01E+12,1.67E+11,2.27E+12,1.73E+12,1.25E+12,5565533000,7067236000,4.95E+11,1.30E+11,1.07E+11,2.51E+11,2.31E+11,75660527000,2276266000,0.054887326,3.34E+11,3.11E+11,1.54E+11,4.44E+12,1.94E+12,2.20E+12,3.51E+11,1.85E+12,1.62E+12,4.61E+12,1.14E+11,1.05E+12,3.13E+11,28.42016835,0.15922644,3.360516795,0.062945067,0.059174673,0.070381225,0.048798922,0.069486643,4.574710979,0.300544197,2.290198165,2.100944243,0,0.153877005,0.387080196,0.188260791,0.17873096,0.207140838,0.277063528,-0.001382737,0.000682214,-0.08286424,0.135582806,-0.061474511,-0.087837102,-0.05277556,-0.008836174
유한양행,100,2023,1,1926,12,21,1,0.1926,0.1586,1.04E+12,1.52E+11,2.40E+12,1.81E+12,1.29E+12,5191015000,7784549000,5.60E+11,93509564000,1.28E+11,2.39E+11,2.35E+11,79949326000,10179473000,0.06742531,4.19E+11,3.60E+11,98218417000,5.59E+12,1.98E+12,2.27E+12,3.34E+11,1.94E+12,1.73E+12,4.44E+12,1.30E+11,1.01E+12,3.11E+11,28.4527736,0.146685934,3.23171304,0.047914225,0.04111246,0.048179752,0.05616772,0.063646215,4.584967479,0.312928828,2.817660468,2.500448557,0,0.047942668,0.330317511,0.16042241,0.341923936,0.17146496,0.276462096,0.011291229,0.010171875,-0.188798577,0.078820121,-0.089312892,0.075355875,-0.088451438,-0.009437606
유한양행,100,2024,1,1926,12,21,1,0.2109,0.1592,1.12E+12,1.67E+11,2.45E+12,2.01E+12,1.37E+12,4632498000,7878838000,6.09E+11,96712562000,1.23E+11,2.71E+11,2.46E+11,79271577000,25519352000,0.064265927,4.16E+11,3.85E+11,1.11E+11,9.71E+12,2.03E+12,2.40E+12,4.19E+11,1.98E+12,1.81E+12,5.59E+12,93509564000,1.04E+12,3.60E+11,28.50777637,0.174516593,2.89430874,0.11015149,0.040245091,0.048753362,0.051134576,0.058890475,4.59511985,0.322811541,4.781470193,4.138852548,0,0.129368083,0.235214224,0.112618685,0.364972794,0.153720817,0.250515736,0.014151168,0.012045185,-0.107373163,-0.016283165,-0.137116617,0.098404732,-0.106195581,-0.035383966
CJ대한통운,120,2011,1,1930,12,49,1,0.0267,0.4016,7.27E+11,10925460000,2.93E+12,2.24E+12,2.05E+12,5097241000,2900422000,4.06E+11,53244131000,56554831000,2.02E+11,1.21E+12,6.62E+11,1.18E+11,0.011549401,7.07E+11,4.08E+11,98065344000,1.71E+12,2.22E+12,3.02E+12,8.30E+11,2.19E+12,2.10E+12,2.15E+12,66762028000,6.23E+11,5.44E+11,28.73784261,0.274464698,1.144273323,0.069788614,0.017602943,0.024262007,0.018697487,0.142540598,4.406719247,0.13788011,0.76942695,0.825022947,0,0.457054564,0.562921138,0.257889429,0.128006023,0.282343774,0.139454593,-0.083985641,-0.066213864,0.146817644,0.244791551,-0.000244476,-0.172218948,-0.011252734,-0.206477873
CJ대한통운,120,2012,1,1930,12,49,1,0.0347,0.4016,5.84E+11,10104936000,2.97E+12,2.49E+12,2.29E+12,5213511000,3156858000,3.78E+11,71864394000,50446800000,1.02E+11,1.34E+12,6.51E+11,1.93E+11,0.013367567,6.79E+11,4.49E+11,95858774000,2.29E+12,2.29E+12,2.93E+12,7.07E+11,2.22E+12,2.24E+12,1.71E+12,53244131000,7.27E+11,4.08E+11,28.70607802,0.241120969,1.779839525,0.110846248,0.024525761,0.032318406,0.0172164,0.168891902,4.418840608,0.132526988,1.000693833,1.000535151,0,0.25030969,0,0.398443041,0.376417995,0.295050818,0.138351308,-0.017834973,-0.006203637,-0.059927229,-0.244821785,0.140309136,0.076193023,0.00145431,-0.207581158
CJ대한통운,120,2014,1,1930,12,49,1,0.106,0.4016,9.81E+11,7488506000,3.71E+12,4.08E+12,3.73E+12,6464202000,2620870000,6.78E+11,32274424000,2.11E+11,48525502000,1.47E+12,7.48E+11,5031368000,0.027984274,1.46E+12,4.89E+11,44973734000,4.47E+12,2.25E+12,3.79E+12,1.55E+12,2.24E+12,3.39E+12,2.28E+12,-48276239000,1.03E+12,5.90E+11,28.96381866,0.410059788,1.742752491,0.201434186,0.008512005,0.01442859,0.055575772,0.190073594,4.442651256,0.180820171,1.98523062,1.597778402,1,0.282371706,0.042272407,0,0,0.345648212,0.293189976,0.017247711,0.018055779,-0.027865213,-0.244821785,-0.244543932,-0.234654488,0.052051704,-0.052742489
